"a_fine_romance-0.mid",4,0,TRUE
"a_fine_romance-1.mid",4,0,TRUE
"a_fine_romance-21.mid",4,0,TRUE
"a_fine_romance-2.mid",4,0,TRUE
"a_fine_romance-3.mid",4,0,TRUE
"afternoon_in_paris-1.mid",4,0,TRUE
"afternoon_in_paris-25.mid",4,0,TRUE
"afternoon_in_paris-2.mid",4,0,TRUE
"afternoon_in_paris-3.mid",4,0,TRUE
"agua_de_beber-0.mid",4,0,TRUE
"agua_de_beber-20.mid",4,0,TRUE
"agua_de_beber-21.mid",4,0,TRUE
"agua_de_beber-2.mid",4,0,TRUE
"agua_de_beber-3.mid",4,0,TRUE
"agua_de_beber-6.mid",4,0,TRUE
"aint_misbehavin-0.mid",4,0,TRUE
"aint_misbehavin-10.mid",4,0,TRUE
"aint_misbehavin-12.mid",4,0,TRUE
"aint_misbehavin-13.mid",4,0,TRUE
"aint_misbehavin-14.mid",4,0,TRUE
"aint_misbehavin-15.mid",4,0,TRUE
"aint_misbehavin-16.mid",4,0,TRUE
"aint_misbehavin-18.mid",4,0,TRUE
"aint_misbehavin-1.mid",4,0,TRUE
"aint_misbehavin-20.mid",4,0,TRUE
"aint_misbehavin-21.mid",4,0,TRUE
"aint_misbehavin-25.mid",4,0,TRUE
"aint_misbehavin-28.mid",4,0,TRUE
"aint_misbehavin-29.mid",4,0,TRUE
"aint_misbehavin-2.mid",4,0,TRUE
"aint_misbehavin-30.mid",4,0,TRUE
"aint_misbehavin-32.mid",4,0,TRUE
"aint_misbehavin-33.mid",4,0,TRUE
"aint_misbehavin-3.mid",4,0,TRUE
"aint_misbehavin-4.mid",4,0,TRUE
"aint_misbehavin-5.mid",4,0,TRUE
"aint_misbehavin-6.mid",4,0,TRUE
"aint_misbehavin-7.mid",4,0,TRUE
"aint_misbehavin-8.mid",4,0,TRUE
"aint_misbehavin-9.mid",4,0,TRUE
"aint_that_a_kick_in_the_head-0.mid",4,0,TRUE
"aint_that_a_kick_in_the_head-1.mid",4,0,TRUE
"airegin-0.mid",4,0,TRUE
"airegin-1.mid",4,0,TRUE
"airegin-2.mid",4,0,TRUE
"airegin-3.mid",4,0,TRUE
"alfie-1.mid",4,0,TRUE
"alfie-2.mid",4,0,TRUE
"alfie-3.mid",4,0,TRUE
"alfie-4.mid",4,0,TRUE
"alfie-5.mid",4,0,TRUE
"alfie-6.mid",4,0,TRUE
"alfie-9.mid",4,0,TRUE
"alice_in_wonderland-0.mid",4,0,TRUE
"alice_in_wonderland-1.mid",4,0,TRUE
"alice_in_wonderland-26.mid",4,0,TRUE
"alice_in_wonderland-2.mid",4,0,TRUE
"all_blues-0.mid",4,0,TRUE
"all_blues-10.mid",4,0,TRUE
"all_blues-15.mid",4,0,TRUE
"all_blues-3.mid",4,0,TRUE
"all_blues-5.mid",4,0,TRUE
"all_blues-8.mid",4,0,TRUE
"all_or_nothing_at_all-0.mid",4,0,TRUE
"all_or_nothing_at_all-1.mid",4,0,TRUE
"all_or_nothing_at_all-2.mid",4,0,TRUE
"all_the_things_you_are-0.mid",4,0,TRUE
"all_the_things_you_are-10.mid",4,0,TRUE
"all_the_things_you_are-11.mid",4,0,TRUE
"all_the_things_you_are-12.mid",4,0,TRUE
"all_the_things_you_are-14.mid",4,0,TRUE
"all_the_things_you_are-15.mid",4,0,TRUE
"all_the_things_you_are-16.mid",4,0,TRUE
"all_the_things_you_are-17.mid",4,0,TRUE
"all_the_things_you_are-18.mid",4,0,TRUE
"all_the_things_you_are-19.mid",4,0,TRUE
"all_the_things_you_are-1.mid",4,0,TRUE
"all_the_things_you_are-20.mid",4,0,TRUE
"all_the_things_you_are-21.mid",4,0,TRUE
"all_the_things_you_are-22.mid",4,0,TRUE
"all_the_things_you_are-23.mid",4,0,TRUE
"all_the_things_you_are-24.mid",4,0,TRUE
"all_the_things_you_are-25.mid",4,0,TRUE
"all_the_things_you_are-27.mid",4,0,TRUE
"all_the_things_you_are-3.mid",4,0,TRUE
"all_the_things_you_are-4.mid",4,0,TRUE
"all_the_things_you_are-5.mid",4,0,TRUE
"all_the_things_you_are-6.mid",4,0,TRUE
"all_the_things_you_are-7.mid",4,0,TRUE
"all_the_things_you_are-8.mid",4,0,TRUE
"all_the_things_you_are-9.mid",4,0,TRUE
"all_the_way-0.mid",4,0,TRUE
"all_the_way-2.mid",4,0,TRUE
"all_the_way-3.mid",4,0,TRUE
"all_the_way-4.mid",4,0,TRUE
"alright_okay_you_win-28.mid",4,0,TRUE
"amor-0.mid",4,0,TRUE
"amor-1.mid",4,0,TRUE
"amor-27.mid",4,0,TRUE
"amor-2.mid",4,0,TRUE
"amor-3.mid",4,0,TRUE
"amor-42.mid",4,0,TRUE
"angel_eyes-0.mid",4,0,TRUE
"angel_eyes-10.mid",4,0,TRUE
"angel_eyes-13.mid",4,0,TRUE
"angel_eyes-14.mid",4,0,TRUE
"angel_eyes-26.mid",4,0,TRUE
"angel_eyes-37.mid",4,0,TRUE
"angel_eyes-7.mid",4,0,TRUE
"anthropology-1.mid",4,0,TRUE
"anthropology-2.mid",4,0,TRUE
"arent_you_glad_youre_you-0.mid",4,0,TRUE
"arent_you_glad_youre_you-24.mid",4,0,TRUE
"au_privave-0.mid",4,0,TRUE
"au_privave-18.mid",4,0,TRUE
"au_privave-2.mid",4,0,TRUE
"bark_for_barksdale-29.mid",4,0,TRUE
"bernies_tune-0.mid",4,0,TRUE
"bernies_tune-1.mid",4,0,TRUE
"bernies_tune-30.mid",4,0,TRUE
"bernies_tune-31.mid",4,0,TRUE
"bessies_blues-0.mid",4,0,TRUE
"between_the_devil_and_the_deep_blue_sea-0.mid",4,0,TRUE
"between_the_devil_and_the_deep_blue_sea-1.mid",4,0,TRUE
"beyond_the_blue_horizon-0.mid",4,0,TRUE
"beyond_the_blue_horizon-33.mid",4,0,TRUE
"blackberry_winter-5.mid",4,0,TRUE
"black_orpheus-1.mid",4,0,TRUE
"black_orpheus-23.mid",4,0,TRUE
"black_orpheus-31.mid",4,0,TRUE
"black_orpheus-32.mid",4,0,TRUE
"black_orpheus-33.mid",4,0,TRUE
"black_orpheus-36.mid",4,0,TRUE
"black_orpheus-37.mid",4,0,TRUE
"black_orpheus-5.mid",4,0,TRUE
"blue_bossa-0.mid",4,0,TRUE
"blue_bossa-1.mid",4,0,TRUE
"blue_bossa-26.mid",4,0,TRUE
"blue_bossa-27.mid",4,0,TRUE
"blue_bossa-2.mid",4,0,TRUE
"blue_bossa-38.mid",4,0,TRUE
"blue_champagne-0.mid",4,0,TRUE
"blue_in_green-0.mid",4,0,TRUE
"blue_in_green-1.mid",4,0,TRUE
"blue_in_green-24.mid",4,0,TRUE
"blue_in_green-26.mid",4,0,TRUE
"blue_in_green-4.mid",4,0,TRUE
"blue_monk-0.mid",4,0,TRUE
"blue_monk-29.mid",4,0,TRUE
"blue_monk-30.mid",4,0,TRUE
"blue_monk-33.mid",4,0,TRUE
"bluesette-0.mid",4,0,TRUE
"bluesette-10.mid",4,0,TRUE
"bluesette-12.mid",4,0,TRUE
"bluesette-14.mid",4,0,TRUE
"bluesette-15.mid",4,0,TRUE
"bluesette-16.mid",4,0,TRUE
"bluesette-3.mid",4,0,TRUE
"bluesette-5.mid",4,0,TRUE
"bluesette-6.mid",4,0,TRUE
"bluesette-8.mid",4,0,TRUE
"blues_for_alice-0.mid",4,0,TRUE
"blues_for_alice-21.mid",4,0,TRUE
"blues_for_alice-24.mid",4,0,TRUE
"blues_for_alice-26.mid",4,0,TRUE
"blues_for_alice-3.mid",4,0,TRUE
"boplicity-0.mid",4,0,TRUE
"brazil-0.mid",4,0,TRUE
"brazil-10.mid",4,0,TRUE
"brazil-12.mid",4,0,TRUE
"brazil-1.mid",4,0,TRUE
"brazil-2.mid",4,0,TRUE
"brazil-3.mid",4,0,TRUE
"brazil-5.mid",4,0,TRUE
"brazil-6.mid",4,0,TRUE
"brazil-8.mid",4,0,TRUE
"brazil-9.mid",4,0,TRUE
"bsame_mucho-10_.mid",4,0,TRUE
"bsame_mucho-10.mid",4,0,TRUE
"bsame_mucho-11.mid",4,0,TRUE
"bsame_mucho-13.mid",4,0,TRUE
"bsame_mucho-14.mid",4,0,TRUE
"bsame_mucho-15.mid",4,0,TRUE
"bsame_mucho-18.mid",4,0,TRUE
"bsame_mucho-1_.mid",4,0,TRUE
"bsame_mucho-1.mid",4,0,TRUE
"bsame_mucho-20.mid",4,0,TRUE
"bsame_mucho-21.mid",4,0,TRUE
"bsame_mucho-22.mid",4,0,TRUE
"bsame_mucho-24.mid",4,0,TRUE
"bsame_mucho-25.mid",4,0,TRUE
"bsame_mucho-3_.mid",4,0,TRUE
"bsame_mucho-3.mid",4,0,TRUE
"bsame_mucho-4_.mid",4,0,TRUE
"bsame_mucho-4.mid",4,0,TRUE
"bsame_mucho-5_.mid",4,0,TRUE
"bsame_mucho-5.mid",4,0,TRUE
"bsame_mucho-7_.mid",4,0,TRUE
"bsame_mucho-7.mid",4,0,TRUE
"bsame_mucho-8_.mid",4,0,TRUE
"bsame_mucho-8.mid",4,0,TRUE
"bud_powell-0.mid",4,0,TRUE
"bud_powell-18.mid",4,0,TRUE
"bud_powell-20.mid",4,0,TRUE
"call_me-8.mid",4,0,TRUE
"call_me_irresponsible-0.mid",4,0,TRUE
"call_me_irresponsible-1.mid",4,0,TRUE
"call_me_irresponsible-27.mid",4,0,TRUE
"call_me_irresponsible-29.mid",4,0,TRUE
